open_time,close_time,open,high,low,close,volume
2026-08-27 16:00:00+00:00,2026-08-27 16:59:59.999000+00:00,0.6122,0.6164,0.6029,0.6053,104098.16954
2026-08-27 17:00:00+00:00,2026-08-27 17:59:59.999000+00:00,0.6038,0.6101,0.6,0.6003,108396.41936
2026-08-27 18:00:00+00:00,2026-08-27 18:59:59.999000+00:00,0.6014,0.6036,0.4851,0.5906,819455.2669
2026-08-27 19:00:00+00:00,2026-08-27 19:59:59.999000+00:00,0.5916,0.5961,0.5791,0.5798,411191.78461
2026-08-27 20:00:00+00:00,2026-08-27 20:59:59.999000+00:00,0.5802,0.5918,0.5773,0.5892,80039.46799
2026-08-27 21:00:00+00:00,2026-08-27 21:59:59.999000+00:00,0.5901,0.5974,0.5858,0.589,43128.46869
2026-08-27 22:00:00+00:00,2026-08-27 22:59:59.999000+00:00,0.5906,0.5922,0.5872,0.589,32869.25326
2026-08-27 23:00:00+00:00,2026-08-27 23:59:59.999000+00:00,0.5902,0.5944,0.5891,0.5912,60175.31887
2026-08-28 00:00:00+00:00,2026-08-28 00:59:59.999000+00:00,0.5906,0.5975,0.5899,0.5951,31673.46079
2026-08-28 01:00:00+00:00,2026-08-28 01:59:59.999000+00:00,0.5959,0.6061,0.5956,0.5956,24807.77654
2026-08-28 02:00:00+00:00,2026-08-28 02:59:59.999000+00:00,0.5956,0.5956,0.5805,0.5896,72903.61155
2026-08-28 03:00:00+00:00,2026-08-28 03:59:59.999000+00:00,0.5894,0.5948,0.5867,0.5948,15875.62986
2026-08-28 04:00:00+00:00,2026-08-28 04:59:59.999000+00:00,0.5934,0.5944,0.5879,0.5898,9978.82122
2026-08-28 05:00:00+00:00,2026-08-28 05:59:59.999000+00:00,0.5887,0.599,0.5845,0.5953,58079.33387
2026-08-28 06:00:00+00:00,2026-08-28 06:59:59.999000+00:00,0.5954,0.6027,0.5954,0.5994,58192.01033
2026-08-28 07:00:00+00:00,2026-08-28 07:59:59.999000+00:00,0.5994,0.5994,0.59,0.59,15191.47977
2026-08-28 08:00:00+00:00,2026-08-28 08:59:59.999000+00:00,0.5914,0.5921,0.5749,0.575,44400.87399
2026-08-28 09:00:00+00:00,2026-08-28 09:59:59.999000+00:00,0.5755,0.5777,0.5714,0.5745,56548.14244
2026-08-28 10:00:00+00:00,2026-08-28 10:59:59.999000+00:00,0.575,0.5759,0.5675,0.5759,75959.70495
2026-08-28 11:00:00+00:00,2026-08-28 11:59:59.999000+00:00,0.5769,0.5813,0.5761,0.5769,70566.05372
2026-08-28 12:00:00+00:00,2026-08-28 12:59:59.999000+00:00,0.576,0.5798,0.5693,0.5714,54011.72704
2026-08-28 13:00:00+00:00,2026-08-28 13:59:59.999000+00:00,0.5723,0.5723,0.5563,0.5677,236447.78034
2026-08-28 14:00:00+00:00,2026-08-28 14:59:59.999000+00:00,0.5672,0.5721,0.558,0.5691,79162.38626
2026-08-28 15:00:00+00:00,2026-08-28 15:59:59.999000+00:00,0.5685,0.5823,0.561,0.561,52303.53002
2026-08-28 16:00:00+00:00,2026-08-28 16:59:59.999000+00:00,0.5616,0.5616,0.5403,0.5507,427901.26205
2026-08-28 17:00:00+00:00,2026-08-28 17:59:59.999000+00:00,0.5497,0.5513,0.5419,0.5422,167338.85388
2026-08-28 18:00:00+00:00,2026-08-28 18:59:59.999000+00:00,0.5444,0.545,0.5299,0.5352,142590.62374
2026-08-28 19:00:00+00:00,2026-08-28 19:59:59.999000+00:00,0.534,0.5401,0.534,0.5364,69232.24246
2026-08-28 20:00:00+00:00,2026-08-28 20:59:59.999000+00:00,0.5349,0.5365,0.5264,0.529,229349.97229
2026-08-28 21:00:00+00:00,2026-08-28 21:59:59.999000+00:00,0.5297,0.5305,0.521,0.521,52415.54386
2026-08-28 22:00:00+00:00,2026-08-28 22:59:59.999000+00:00,0.5213,0.5344,0.5212,0.5344,59771.02767
2026-08-28 23:00:00+00:00,2026-08-28 23:59:59.999000+00:00,0.5323,0.5356,0.5127,0.5247,314011.27973
2026-08-29 00:00:00+00:00,2026-08-29 00:59:59.999000+00:00,0.5287,0.5331,0.5258,0.5262,85880.83737
2026-08-29 01:00:00+00:00,2026-08-29 01:59:59.999000+00:00,0.5256,0.5299,0.5222,0.5259,41131.4786
2026-08-29 02:00:00+00:00,2026-08-29 02:59:59.999000+00:00,0.5259,0.5291,0.5226,0.5281,38082.83303
2026-08-29 03:00:00+00:00,2026-08-29 03:59:59.999000+00:00,0.5281,0.5379,0.5274,0.5322,84512.29336
2026-08-29 04:00:00+00:00,2026-08-29 04:59:59.999000+00:00,0.5325,0.5374,0.5323,0.5368,12306.26913
2026-08-29 05:00:00+00:00,2026-08-29 05:59:59.999000+00:00,0.5378,0.5426,0.535,0.5391,6435.16971
2026-08-29 06:00:00+00:00,2026-08-29 06:59:59.999000+00:00,0.5357,0.5357,0.5299,0.5341,6478.25222
2026-08-29 07:00:00+00:00,2026-08-29 07:59:59.999000+00:00,0.5342,0.5358,0.5243,0.5289,134787.473
2026-08-29 08:00:00+00:00,2026-08-29 08:59:59.999000+00:00,0.5274,0.5294,0.5255,0.528,16791.45149
2026-08-29 09:00:00+00:00,2026-08-29 09:59:59.999000+00:00,0.5291,0.5323,0.5272,0.5323,63796.6688
2026-08-29 10:00:00+00:00,2026-08-29 10:59:59.999000+00:00,0.5313,0.5322,0.5268,0.5268,36584.75991
2026-08-29 11:00:00+00:00,2026-08-29 11:59:59.999000+00:00,0.5271,0.5385,0.5266,0.5385,10730.76986
2026-08-29 12:00:00+00:00,2026-08-29 12:59:59.999000+00:00,0.5358,0.5395,0.5282,0.5292,97520.65666
2026-08-29 13:00:00+00:00,2026-08-29 13:59:59.999000+00:00,0.5296,0.5296,0.52,0.526,71812.71477
2026-08-29 14:00:00+00:00,2026-08-29 14:59:59.999000+00:00,0.5267,0.5343,0.5252,0.534,110551.03256
2026-08-29 15:00:00+00:00,2026-08-29 15:59:59.999000+00:00,0.5295,0.5305,0.5213,0.5216,24129.6112
2026-08-29 16:00:00+00:00,2026-08-29 16:59:59.999000+00:00,0.5213,0.525,0.521,0.5231,19356.97221
2026-08-29 17:00:00+00:00,2026-08-29 17:59:59.999000+00:00,0.523,0.5262,0.5171,0.5176,51021.96414
2026-08-29 18:00:00+00:00,2026-08-29 18:59:59.999000+00:00,0.5154,0.522,0.5141,0.5214,19053.29119
2026-08-29 19:00:00+00:00,2026-08-29 19:59:59.999000+00:00,0.5214,0.5272,0.5214,0.5255,100868.3154
2026-08-29 20:00:00+00:00,2026-08-29 20:59:59.999000+00:00,0.5233,0.528,0.5215,0.522,65130.50492
2026-08-29 21:00:00+00:00,2026-08-29 21:59:59.999000+00:00,0.5214,0.5374,0.5199,0.5347,46731.62435
2026-08-29 22:00:00+00:00,2026-08-29 22:59:59.999000+00:00,0.5354,0.5461,0.5332,0.5461,140531.08988
2026-08-29 23:00:00+00:00,2026-08-29 23:59:59.999000+00:00,0.5456,0.5492,0.5395,0.5411,111792.57168
2026-08-30 00:00:00+00:00,2026-08-30 00:59:59.999000+00:00,0.5417,0.5499,0.538,0.5439,15446.79541
2026-08-30 01:00:00+00:00,2026-08-30 01:59:59.999000+00:00,0.5414,0.5424,0.5392,0.5415,24688.50037
2026-08-30 02:00:00+00:00,2026-08-30 02:59:59.999000+00:00,0.5422,0.546,0.5421,0.5451,5680.11299
2026-08-30 03:00:00+00:00,2026-08-30 03:59:59.999000+00:00,0.5434,0.5458,0.5424,0.5441,9378.59402
2026-08-30 04:00:00+00:00,2026-08-30 04:59:59.999000+00:00,0.5432,0.5442,0.5378,0.5402,13979.04593
2026-08-30 05:00:00+00:00,2026-08-30 05:59:59.999000+00:00,0.5417,0.5433,0.5412,0.5425,13368.42579
2026-08-30 06:00:00+00:00,2026-08-30 06:59:59.999000+00:00,0.5424,0.5561,0.5415,0.5512,43223.84234
2026-08-30 07:00:00+00:00,2026-08-30 07:59:59.999000+00:00,0.5493,0.5494,0.5444,0.5465,12159.38458
2026-08-30 08:00:00+00:00,2026-08-30 08:59:59.999000+00:00,0.5445,0.5496,0.5434,0.5496,51390.84795
2026-08-30 09:00:00+00:00,2026-08-30 09:59:59.999000+00:00,0.5487,0.5511,0.5444,0.5464,56927.57412
2026-08-30 10:00:00+00:00,2026-08-30 10:59:59.999000+00:00,0.5457,0.5562,0.5454,0.5535,16037.9116
2026-08-30 11:00:00+00:00,2026-08-30 11:59:59.999000+00:00,0.5542,0.56,0.5512,0.5572,27219.35968
2026-08-30 12:00:00+00:00,2026-08-30 12:59:59.999000+00:00,0.5584,0.573,0.5558,0.573,75818.74532
2026-08-30 13:00:00+00:00,2026-08-30 13:59:59.999000+00:00,0.5717,0.5717,0.5656,0.5714,43261.27147
2026-08-30 14:00:00+00:00,2026-08-30 14:59:59.999000+00:00,0.5707,0.5716,0.5588,0.5629,43169.67691
2026-08-30 15:00:00+00:00,2026-08-30 15:59:59.999000+00:00,0.5615,0.5639,0.5572,0.558,65461.92385
2026-08-30 16:00:00+00:00,2026-08-30 16:59:59.999000+00:00,0.5587,0.5827,0.5587,0.5769,137858.74072
2026-08-30 17:00:00+00:00,2026-08-30 17:59:59.999000+00:00,0.5768,0.5768,0.565,0.571,97760.36245
2026-08-30 18:00:00+00:00,2026-08-30 18:59:59.999000+00:00,0.5694,0.5727,0.5658,0.5658,80089.03421
2026-08-30 19:00:00+00:00,2026-08-30 19:59:59.999000+00:00,0.5656,0.5708,0.5633,0.5633,42093.34065
2026-08-30 20:00:00+00:00,2026-08-30 20:59:59.999000+00:00,0.5671,0.5696,0.5569,0.5581,56145.50713
2026-08-30 21:00:00+00:00,2026-08-30 21:59:59.999000+00:00,0.5568,0.5568,0.5486,0.5514,50868.04473
2026-08-30 22:00:00+00:00,2026-08-30 22:59:59.999000+00:00,0.5677,0.5677,0.544,0.5511,80748.13794
2026-08-30 23:00:00+00:00,2026-08-30 23:59:59.999000+00:00,0.5481,0.5485,0.5257,0.5396,254194.92306
2026-08-31 00:00:00+00:00,2026-08-31 00:59:59.999000+00:00,0.5384,0.555,0.5315,0.5501,121956.03689
2026-08-31 01:00:00+00:00,2026-08-31 01:59:59.999000+00:00,0.549,0.549,0.5218,0.5229,101903.01323
2026-08-31 02:00:00+00:00,2026-08-31 02:59:59.999000+00:00,0.5226,0.5273,0.518,0.5193,129078.83975
2026-08-31 03:00:00+00:00,2026-08-31 03:59:59.999000+00:00,0.5191,0.526,0.5168,0.525,8654.80409
2026-08-31 04:00:00+00:00,2026-08-31 04:59:59.999000+00:00,0.5241,0.5296,0.524,0.5293,425715.09764
2026-08-31 05:00:00+00:00,2026-08-31 05:59:59.999000+00:00,0.5305,0.5375,0.5299,0.5375,18629.28232
2026-08-31 06:00:00+00:00,2026-08-31 06:59:59.999000+00:00,0.5363,0.5399,0.5324,0.535,12400.9212
2026-08-31 07:00:00+00:00,2026-08-31 07:59:59.999000+00:00,0.5351,0.5386,0.535,0.5353,40674.25935
2026-08-31 08:00:00+00:00,2026-08-31 08:59:59.999000+00:00,0.5356,0.5365,0.5304,0.536,56934.88101
2026-08-31 09:00:00+00:00,2026-08-31 09:59:59.999000+00:00,0.536,0.541,0.536,0.5386,36653.59782
2026-08-31 10:00:00+00:00,2026-08-31 10:59:59.999000+00:00,0.5395,0.5422,0.5378,0.5415,69225.09573
2026-08-31 11:00:00+00:00,2026-08-31 11:59:59.999000+00:00,0.5412,0.5414,0.5363,0.5378,3075.33311
2026-08-31 12:00:00+00:00,2026-08-31 12:59:59.999000+00:00,0.5387,0.5445,0.5357,0.5381,14666.8946
2026-08-31 13:00:00+00:00,2026-08-31 13:59:59.999000+00:00,0.5378,0.5379,0.5315,0.5338,46450.10913
2026-08-31 14:00:00+00:00,2026-08-31 14:59:59.999000+00:00,0.535,0.5458,0.5337,0.544,145498.17645
2026-08-31 15:00:00+00:00,2026-08-31 15:59:59.999000+00:00,0.539,0.54,0.5272,0.5272,74263.10558
2026-08-31 16:00:00+00:00,2026-08-31 16:59:59.999000+00:00,0.5284,0.5319,0.524,0.5296,147546.69905
2026-08-31 17:00:00+00:00,2026-08-31 17:59:59.999000+00:00,0.5299,0.5377,0.5299,0.5377,15432.41318
2026-08-31 18:00:00+00:00,2026-08-31 18:59:59.999000+00:00,0.537,0.5449,0.537,0.5427,118165.28815
2026-08-31 19:00:00+00:00,2026-08-31 19:59:59.999000+00:00,0.5417,0.5514,0.5414,0.5498,130150.54238
2026-08-31 20:00:00+00:00,2026-08-31 20:59:59.999000+00:00,0.5501,0.5589,0.5492,0.5496,115620.91255
2026-08-31 21:00:00+00:00,2026-08-31 21:59:59.999000+00:00,0.5487,0.5613,0.5486,0.5537,27513.04368
2026-08-31 22:00:00+00:00,2026-08-31 22:59:59.999000+00:00,0.5536,0.5556,0.5521,0.5552,63147.23827
2026-08-31 23:00:00+00:00,2026-08-31 23:59:59.999000+00:00,0.5548,0.5615,0.5533,0.5538,21990.3134
2026-09-01 00:00:00+00:00,2026-09-01 00:59:59.999000+00:00,0.554,0.5651,0.5516,0.5562,109946.18705
2026-09-01 01:00:00+00:00,2026-09-01 01:59:59.999000+00:00,0.5585,0.5585,0.5523,0.5572,7972.11687
2026-09-01 02:00:00+00:00,2026-09-01 02:59:59.999000+00:00,0.5537,0.5541,0.5476,0.548,20155.35781
2026-09-01 03:00:00+00:00,2026-09-01 03:59:59.999000+00:00,0.5482,0.5599,0.5472,0.5596,11933.02406
2026-09-01 04:00:00+00:00,2026-09-01 04:59:59.999000+00:00,0.5642,0.5817,0.5629,0.5787,45895.11543
2026-09-01 05:00:00+00:00,2026-09-01 05:59:59.999000+00:00,0.5794,0.5971,0.5794,0.5959,76251.6884
2026-09-01 06:00:00+00:00,2026-09-01 06:59:59.999000+00:00,0.593,0.5953,0.5869,0.5874,46744.05559
2026-09-01 07:00:00+00:00,2026-09-01 07:59:59.999000+00:00,0.5868,0.5881,0.5845,0.5867,52943.32367
2026-09-01 08:00:00+00:00,2026-09-01 08:59:59.999000+00:00,0.587,0.5874,0.5739,0.5773,250746.0088
2026-09-01 09:00:00+00:00,2026-09-01 09:59:59.999000+00:00,0.5762,0.5799,0.5735,0.5791,46987.37192
2026-09-01 10:00:00+00:00,2026-09-01 10:59:59.999000+00:00,0.576,0.5883,0.5742,0.585,92606.8667
2026-09-01 11:00:00+00:00,2026-09-01 11:59:59.999000+00:00,0.5858,0.6004,0.5811,0.5986,214821.45227
2026-09-01 12:00:00+00:00,2026-09-01 12:59:59.999000+00:00,0.5979,0.6016,0.576,0.5826,71318.61306
2026-09-01 13:00:00+00:00,2026-09-01 13:59:59.999000+00:00,0.5832,0.5857,0.5762,0.5834,85351.82957
2026-09-01 14:00:00+00:00,2026-09-01 14:59:59.999000+00:00,0.5847,0.5866,0.5797,0.5802,163736.25776
2026-09-01 15:00:00+00:00,2026-09-01 15:59:59.999000+00:00,0.579,0.579,0.5703,0.5703,21266.41048
2026-09-01 16:00:00+00:00,2026-09-01 16:59:59.999000+00:00,0.5709,0.5709,0.552,0.5565,152601.1023
2026-09-01 17:00:00+00:00,2026-09-01 17:59:59.999000+00:00,0.5568,0.5632,0.5544,0.5589,114826.95891
2026-09-01 18:00:00+00:00,2026-09-01 18:59:59.999000+00:00,0.5584,0.559,0.5452,0.5584,152467.23261
2026-09-01 19:00:00+00:00,2026-09-01 19:59:59.999000+00:00,0.5592,0.5748,0.5578,0.5669,60109.6771
2026-09-01 20:00:00+00:00,2026-09-01 20:59:59.999000+00:00,0.5675,0.5713,0.5661,0.5713,26503.97501
2026-09-01 21:00:00+00:00,2026-09-01 21:59:59.999000+00:00,0.5705,0.5705,0.565,0.568,55544.87952
2026-09-01 22:00:00+00:00,2026-09-01 22:59:59.999000+00:00,0.5691,0.5732,0.5686,0.5722,26040.55729
2026-09-01 23:00:00+00:00,2026-09-01 23:59:59.999000+00:00,0.5726,0.5777,0.5726,0.5752,16382.87885
2026-09-02 00:00:00+00:00,2026-09-02 00:59:59.999000+00:00,0.5719,0.5725,0.5637,0.5656,20943.36804
2026-09-02 01:00:00+00:00,2026-09-02 01:59:59.999000+00:00,0.5647,0.5672,0.55,0.5518,115338.46324
2026-09-02 02:00:00+00:00,2026-09-02 02:59:59.999000+00:00,0.5524,0.5557,0.5513,0.555,16317.29906
2026-09-02 03:00:00+00:00,2026-09-02 03:59:59.999000+00:00,0.5556,0.5615,0.5556,0.5565,23455.30251
2026-09-02 04:00:00+00:00,2026-09-02 04:59:59.999000+00:00,0.5566,0.5602,0.554,0.5568,30842.73592
2026-09-02 05:00:00+00:00,2026-09-02 05:59:59.999000+00:00,0.5564,0.5623,0.5551,0.5584,17669.60523
2026-09-02 06:00:00+00:00,2026-09-02 06:59:59.999000+00:00,0.5572,0.5646,0.5544,0.5636,86827.70249
2026-09-02 07:00:00+00:00,2026-09-02 07:59:59.999000+00:00,0.5636,0.5703,0.5636,0.5646,5013.46655
2026-09-02 08:00:00+00:00,2026-09-02 08:59:59.999000+00:00,0.5655,0.5684,0.5595,0.5601,9444.8458
2026-09-02 09:00:00+00:00,2026-09-02 09:59:59.999000+00:00,0.5563,0.5607,0.5508,0.5508,13004.27134
