open_time,close_time,open,high,low,close,volume
2026-08-15 03:00:00+00:00,2026-08-15 03:59:59.999000+00:00,9.725,9.746,9.56,9.58,402919.08
2026-08-15 04:00:00+00:00,2026-08-15 04:59:59.999000+00:00,9.58,9.61,9.444,9.455,289807.77
2026-08-15 05:00:00+00:00,2026-08-15 05:59:59.999000+00:00,9.455,9.534,9.431,9.482,176939.09
2026-08-15 06:00:00+00:00,2026-08-15 06:59:59.999000+00:00,9.481,9.482,9.383,9.419,129396.49
2026-08-15 07:00:00+00:00,2026-08-15 07:59:59.999000+00:00,9.418,9.418,9.32,9.338,149778.17
2026-08-15 08:00:00+00:00,2026-08-15 08:59:59.999000+00:00,9.338,9.347,9.263,9.284,159315.38
2026-08-15 09:00:00+00:00,2026-08-15 09:59:59.999000+00:00,9.284,9.32,9.226,9.319,109289.77
2026-08-15 10:00:00+00:00,2026-08-15 10:59:59.999000+00:00,9.32,9.367,9.308,9.342,91503.79
2026-08-15 11:00:00+00:00,2026-08-15 11:59:59.999000+00:00,9.341,9.388,9.276,9.312,79208.57
2026-08-15 12:00:00+00:00,2026-08-15 12:59:59.999000+00:00,9.311,9.47,9.305,9.464,185403.19
2026-08-15 13:00:00+00:00,2026-08-15 13:59:59.999000+00:00,9.463,9.493,9.431,9.473,85847.45
2026-08-15 14:00:00+00:00,2026-08-15 14:59:59.999000+00:00,9.473,9.533,9.448,9.487,137382.94
2026-08-15 15:00:00+00:00,2026-08-15 15:59:59.999000+00:00,9.487,9.517,9.414,9.512,167520.6
2026-08-15 16:00:00+00:00,2026-08-15 16:59:59.999000+00:00,9.512,9.618,9.492,9.614,158920.12
2026-08-15 17:00:00+00:00,2026-08-15 17:59:59.999000+00:00,9.614,9.633,9.546,9.556,106930.58
2026-08-15 18:00:00+00:00,2026-08-15 18:59:59.999000+00:00,9.556,9.594,9.503,9.55,97615.45
2026-08-15 19:00:00+00:00,2026-08-15 19:59:59.999000+00:00,9.551,9.596,9.533,9.587,48249.35
2026-08-15 20:00:00+00:00,2026-08-15 20:59:59.999000+00:00,9.587,9.599,9.552,9.562,43988.43
2026-08-15 21:00:00+00:00,2026-08-15 21:59:59.999000+00:00,9.563,9.586,9.542,9.576,24343.96
2026-08-15 22:00:00+00:00,2026-08-15 22:59:59.999000+00:00,9.576,9.588,9.519,9.532,68378.68
2026-08-15 23:00:00+00:00,2026-08-15 23:59:59.999000+00:00,9.531,9.539,9.462,9.47,64219.46
2026-08-16 00:00:00+00:00,2026-08-16 00:59:59.999000+00:00,9.47,9.487,9.409,9.437,86910.85
2026-08-16 01:00:00+00:00,2026-08-16 01:59:59.999000+00:00,9.437,9.504,9.428,9.5,53906.86
2026-08-16 02:00:00+00:00,2026-08-16 02:59:59.999000+00:00,9.5,9.512,9.45,9.483,43603.68
2026-08-16 03:00:00+00:00,2026-08-16 03:59:59.999000+00:00,9.483,9.492,9.398,9.4,76001.81
2026-08-16 04:00:00+00:00,2026-08-16 04:59:59.999000+00:00,9.399,9.41,9.348,9.389,83446.31
2026-08-16 05:00:00+00:00,2026-08-16 05:59:59.999000+00:00,9.388,9.404,9.357,9.369,65552.58
2026-08-16 06:00:00+00:00,2026-08-16 06:59:59.999000+00:00,9.369,9.386,9.332,9.338,46864.91
2026-08-16 07:00:00+00:00,2026-08-16 07:59:59.999000+00:00,9.338,9.38,9.32,9.379,30110.11
2026-08-16 08:00:00+00:00,2026-08-16 08:59:59.999000+00:00,9.378,9.441,9.373,9.44,39969.83
