open_time,close_time,open,high,low,close,volume
2026-08-12 22:00:00+00:00,2026-08-12 22:59:59.999000+00:00,87.79,88.16,87.6,87.76,2701.687
2026-08-12 23:00:00+00:00,2026-08-12 23:59:59.999000+00:00,87.76,88.37,87.57,88.0,4328.292
2026-08-13 00:00:00+00:00,2026-08-13 00:59:59.999000+00:00,88.0,88.54,87.78,88.01,2761.428
2026-08-13 01:00:00+00:00,2026-08-13 01:59:59.999000+00:00,88.0,88.29,87.88,88.1,1363.681
2026-08-13 02:00:00+00:00,2026-08-13 02:59:59.999000+00:00,88.1,88.18,87.59,88.05,1809.656
2026-08-13 03:00:00+00:00,2026-08-13 03:59:59.999000+00:00,88.05,88.41,88.05,88.25,1529.759
2026-08-13 04:00:00+00:00,2026-08-13 04:59:59.999000+00:00,88.26,88.48,88.22,88.35,843.193
2026-08-13 05:00:00+00:00,2026-08-13 05:59:59.999000+00:00,88.34,89.0,88.29,88.79,2216.379
2026-08-13 06:00:00+00:00,2026-08-13 06:59:59.999000+00:00,88.78,89.53,88.7,89.39,2650.554
2026-08-13 07:00:00+00:00,2026-08-13 07:59:59.999000+00:00,89.4,89.62,89.18,89.23,1671.502
2026-08-13 08:00:00+00:00,2026-08-13 08:59:59.999000+00:00,89.24,89.28,88.94,89.15,1813.47
2026-08-13 09:00:00+00:00,2026-08-13 09:59:59.999000+00:00,89.16,89.16,88.78,89.08,1833.035
2026-08-13 10:00:00+00:00,2026-08-13 10:59:59.999000+00:00,89.09,89.1,88.6,88.92,2237.414
2026-08-13 11:00:00+00:00,2026-08-13 11:59:59.999000+00:00,88.92,88.92,88.21,88.28,2284.458
2026-08-13 12:00:00+00:00,2026-08-13 12:59:59.999000+00:00,88.27,88.88,88.23,88.82,3202.46
2026-08-13 13:00:00+00:00,2026-08-13 13:59:59.999000+00:00,88.83,88.86,87.73,87.79,5775.283
2026-08-13 14:00:00+00:00,2026-08-13 14:59:59.999000+00:00,87.78,88.97,87.62,88.77,7510.48
2026-08-13 15:00:00+00:00,2026-08-13 15:59:59.999000+00:00,88.77,88.92,87.01,87.13,5416.544
